id,sentence,class,label
21096,Maybe I'm going to sleep in the master bedroom before going out.,bedroom,direct
21097,"After a long day, Let's go to where the pillows and blankets are without waiting.",bedroom,ambiguous
21098,"Surprisingly, I want to crawl under the bed with the wooden headboard for a moment.",bedroom,indirect
21099,Can you close the blackout curtains? to clear my head.,bedroom,indirect
21100,"As planned, I'll sit right by the cozy bedroom rug without waiting.",bedroom,indirect
21101,"For some reason, I'm going to sleep in my private bedroom like, right now.",bedroom,direct
21102,"Surprisingly, Let's go to the dark and cozy sleeping spot without waiting.",bedroom,ambiguous
21103,"Actually, I'm changing my clothes near the bedside lamp to feel better.",bedroom,indirect
21104,"If possible, Can you take me to the back bedroom? like, right now.",bedroom,direct
21105,"First of all, Can you close the small nightstand? for a change.",bedroom,indirect
21106,"For some reason, I am heading to the dark and cozy sleeping spot for a change.",bedroom,ambiguous
21107,"If possible, Can you adjust the soft pillow?",bedroom,indirect
21108,I guess Take me to where the pillows and blankets are without waiting.,bedroom,ambiguous
21109,"Hey, I need to relax in my private bedroom if you can.",bedroom,direct
21110,"Without a doubt, I am going inside the main sleeping room because I feel like it.",bedroom,direct
21111,Maybe I will be sleeping in the most private area upstairs since I have nothing else to do.,bedroom,ambiguous
21112,"Since I'm bored, I want to lie down on the bed with the wooden headboard because I feel like it.",bedroom,indirect
21113,I guess Let's check my private bedroom to feel better.,bedroom,direct
21114,"Without a doubt, Let's head to the main sleeping room for real.",bedroom,direct
21115,"If possible, I want to enter my own bedroom space before it gets too late.",bedroom,direct
21116,"Surprisingly, I need to relax in my private bedroom if you can.",bedroom,direct
21117,"Surprisingly, I want to hide in the quietest room in the house to spend some time.",bedroom,ambiguous
21118,"As planned, Take me to my personal relaxation zone for a moment.",bedroom,ambiguous
21119,"For some reason, Can you turn off the lights in the back bedroom? if you can.",bedroom,direct
21120,I will be sleeping in the quietest room in the house.,bedroom,ambiguous
21121,"Just so you know, I need to spend some time in the quietest room in the house to clear my head.",bedroom,ambiguous
21122,"Suddenly, Let's move toward where the pillows and blankets are before going out.",bedroom,ambiguous
21123,"Since I'm bored, Let's check the bedroom before going out.",bedroom,direct
21124,"Suddenly, I will be sleeping in the space where I can completely shut down since I have nothing else to do.",bedroom,ambiguous
21125,"Surprisingly, I will be sleeping in my personal relaxation zone immediately.",bedroom,ambiguous
21126,"Just so you know, I am heading to the place where I end my day as soon as possible.",bedroom,ambiguous
21127,"Without a doubt, I'm looking for my clothes in the soft pillow immediately.",bedroom,indirect
21128,"Tonight, Can you turn off the lights in the back bedroom? to spend some time.",bedroom,direct
21129,"Lately, I feel like staying in the most private area upstairs because that's what I need.",bedroom,ambiguous
21130,"Honestly, I need to spend some time in the quietest room in the house before it gets too late.",bedroom,ambiguous
21131,"Look, Can you adjust the soft pillow? for real.",bedroom,indirect
21132,"Lately, I'm going to rest my head near the warm blanket because I feel like it.",bedroom,indirect
21133,"Since I'm bored, Please guide me to the bedroom like, right now.",bedroom,direct
21134,"After a long day, Let's go to the space where I can completely shut down immediately.",bedroom,ambiguous
21135,I think Let's head to the bedroom for a moment.,bedroom,direct
21136,I want to lie down on the cozy bedroom rug for a moment.,bedroom,indirect
21137,"If you don't mind, I want to crawl under the clothing dresser like, right now.",bedroom,indirect
21138,Maybe I am heading to the most private area upstairs before it gets too late.,bedroom,ambiguous
21139,"As planned, I'm going to sleep in the main sleeping room because that's what I need.",bedroom,direct
21140,"First of all, I'm changing my clothes near the bedside lamp for real.",bedroom,indirect
21141,"Hey, I need to spend some time in the space where I can completely shut down to feel better.",bedroom,ambiguous
21142,"If possible, Let's go to the dark and cozy sleeping spot because that's what I need.",bedroom,ambiguous
21143,"This weekend, Let's move toward my personal relaxation zone for real.",bedroom,ambiguous
21144,"Basically, I'll be staying in my private bedroom for real.",bedroom,direct
21145,"Basically, I am heading to my personal relaxation zone if you can.",bedroom,ambiguous
21147,"Lately, Let's head to the bedroom immediately.",bedroom,direct
21149,"This weekend, I feel like staying in my personal relaxation zone before it gets too late.",bedroom,ambiguous
21150,"Unbelievably, I'm walking towards the master bedroom right away.",bedroom,direct
21151,"First of all, Can you show me the dark and cozy sleeping spot? since I have nothing else to do.",bedroom,ambiguous
21152,"After a long day, Let's head to my private bedroom to clear my head.",bedroom,direct
21153,"This weekend, Let's head to the main sleeping room to spend some time.",bedroom,direct
21154,"If you don't mind, I want to crawl under the bedside lamp right away.",bedroom,indirect
21155,"As planned, Let's head to the quiet bedroom area before it gets too late.",bedroom,direct
21156,"Honestly, I feel like staying in my personal relaxation zone to clear my head.",bedroom,ambiguous
21157,"Actually, I am going inside the bedroom to clear my head.",bedroom,direct
21158,"Lately, I'm looking for my clothes in the window blinds without waiting.",bedroom,indirect
21159,"Honestly, I will be sleeping in the space where I can completely shut down before going out.",bedroom,ambiguous
21160,"By the way, Can you turn off the soft pillow? for a moment.",bedroom,indirect
21161,"Lately, Show me where the quiet bedroom area is.",bedroom,direct
21162,"This weekend, Can you adjust the blackout curtains? if you can.",bedroom,indirect
21163,"Just so you know, I'm going to rest my head near the cozy bedroom rug for a moment.",bedroom,indirect
21164,"Suddenly, I want to lie down on the full-length mirror like, right now.",bedroom,indirect
21165,"Honestly, I will be sleeping in my personal relaxation zone since I have nothing else to do.",bedroom,ambiguous
21166,"Unbelievably, Let's go to the most private area upstairs like, right now.",bedroom,ambiguous
21167,"Well, I am standing in front of the bed with the wooden headboard as soon as possible.",bedroom,indirect
21168,"Honestly, I'll sit right by the blackout curtains since I have nothing else to do.",bedroom,indirect
21169,"Unbelievably, I need to spend some time in the most private area upstairs before going out.",bedroom,ambiguous
21170,"Tonight, I need to relax in my own bedroom space for real.",bedroom,direct
21171,"After a long day, I feel like staying in my personal relaxation zone for a change.",bedroom,ambiguous
21172,"Basically, Can you close the warm blanket? right away.",bedroom,indirect
21173,"By the way, Let's open the soft pillow immediately.",bedroom,indirect
21174,"Just so you know, I'm walking towards the master bedroom if you can.",bedroom,direct
21175,"Honestly, I want to hide in my personal relaxation zone because that's what I need.",bedroom,ambiguous
21176,"Tonight, I feel like staying in the place where I end my day to feel better.",bedroom,ambiguous
21177,"Without a doubt, I need to spend some time in the place where I end my day because I feel like it.",bedroom,ambiguous
21178,Maybe Can you turn off the window blinds? if you can.,bedroom,indirect
21179,"Since I'm tired, Let's go to the place where I end my day immediately.",bedroom,ambiguous
21180,"By the way, Let's go to my personal relaxation zone like, right now.",bedroom,ambiguous
21181,"This weekend, Please guide me to the bedroom to feel better.",bedroom,direct
21182,"If possible, Let's go to where the pillows and blankets are if you can.",bedroom,ambiguous
21183,"This weekend, I want to lie down on the clothing dresser like, right now.",bedroom,indirect
21184,I guess Can you turn off the full-length mirror? since I have nothing else to do.,bedroom,indirect
21185,"Actually, Let's open the warm blanket as soon as possible.",bedroom,indirect
21186,"As planned, I'm walking towards the bedroom for a change.",bedroom,direct
21187,"Lately, I'm going to sleep in the quiet bedroom area like, right now.",bedroom,direct
21188,"Suddenly, Take me to the space where I can completely shut down if you can.",bedroom,ambiguous
21189,"First of all, I want to crawl under the cozy bedroom rug to clear my head.",bedroom,indirect
21190,"Suddenly, I'm walking towards my own bedroom space immediately.",bedroom,direct
21191,"Suddenly, Let's go to the room for a perfect night's sleep for a change.",bedroom,ambiguous
21192,"As planned, I'm changing my clothes near the bed with the wooden headboard before it gets too late.",bedroom,indirect
21193,"After a long day, I need to fix the full-length mirror to spend some time.",bedroom,indirect
21194,"Unbelievably, Can you take me to the main sleeping room? because I feel like it.",bedroom,direct
21195,"By the way, I'm walking towards the bedroom.",bedroom,direct
21196,"Hey, I want to crawl under the clothing dresser for real.",bedroom,indirect
21197,"Suddenly, I will be sleeping in the most private area upstairs like, right now.",bedroom,ambiguous
21198,"Surprisingly, I will be sleeping in my personal relaxation zone as soon as possible.",bedroom,ambiguous
21199,"Tonight, I will be sleeping in the space where I can completely shut down for a change.",bedroom,ambiguous
21201,"For some reason, I'm changing my clothes near the warm blanket to spend some time.",bedroom,indirect
21202,"Suddenly, Take me to the dark and cozy sleeping spot as soon as possible.",bedroom,ambiguous
21203,"For some reason, I'll sit right by the warm blanket.",bedroom,indirect
21204,"Honestly, I need to relax in my private bedroom without waiting.",bedroom,direct
21205,"For some reason, Take me to where the pillows and blankets are right away.",bedroom,ambiguous
21206,"Right now, Let's move toward the dark and cozy sleeping spot like, right now.",bedroom,ambiguous
21207,"Look, Please guide me to the main sleeping room because I feel like it.",bedroom,direct
21208,"If possible, Can you take me to my own bedroom space? before going out.",bedroom,direct
21209,"Suddenly, I want to lie down on the small nightstand to feel better.",bedroom,indirect
21210,I guess Can you turn off the lights in the bedroom? without waiting.,bedroom,direct
21211,"Actually, I feel like staying in the place where I end my day for a moment.",bedroom,ambiguous
21212,"Tonight, Can you take me to the back bedroom? before it gets too late.",bedroom,direct
21213,Maybe I'm going to rest my head near the main closet if you can.,bedroom,indirect
21214,I guess Can you show me where the pillows and blankets are? for a change.,bedroom,ambiguous
21215,I'm looking for my clothes in the small nightstand for a moment.,bedroom,indirect
21216,"Right now, Let's head to my private bedroom.",bedroom,direct
21217,"After a long day, I need to spend some time in the quietest room in the house to spend some time.",bedroom,ambiguous
21218,"Since I'm tired, I'll sit right by the bed with the wooden headboard immediately.",bedroom,indirect
21219,"First of all, I'm looking for my clothes in the blackout curtains because that's what I need.",bedroom,indirect
21220,"Without a doubt, I'll be staying in the main sleeping room for real.",bedroom,direct
21221,"Hey, I'm walking towards my private bedroom immediately.",bedroom,direct
21222,"First of all, I will be sleeping in the quietest room in the house as soon as possible.",bedroom,ambiguous
21223,I'm walking towards my private bedroom.,bedroom,direct
21224,"Tonight, Please guide me to the back bedroom for a change.",bedroom,direct
21225,"Since I'm bored, I'm going to rest my head near the warm blanket to spend some time.",bedroom,indirect
21226,"If possible, I am going inside the master bedroom without waiting.",bedroom,direct
21227,"Surprisingly, Please guide me to the bedroom before going out.",bedroom,direct
21228,"If possible, I am standing in front of the bedside lamp to feel better.",bedroom,indirect
21229,"Since I'm bored, Show me where the back bedroom is before it gets too late.",bedroom,direct
21230,"Look, Can you turn off the lights in the back bedroom? immediately.",bedroom,direct
21231,"Hey, I am going inside the quiet bedroom area right away.",bedroom,direct
21232,Maybe Let's check the quiet bedroom area to clear my head.,bedroom,direct
21233,"Without a doubt, I will be sleeping in the room for a perfect night's sleep to spend some time.",bedroom,ambiguous
21234,"Without a doubt, I'll be staying in my own bedroom space if you can.",bedroom,direct
21235,"As planned, I'm walking towards the main sleeping room for a moment.",bedroom,direct
21236,"For some reason, Show me where my own bedroom space is because I feel like it.",bedroom,direct
21237,"If you don't mind, I'm walking towards my private bedroom because that's what I need.",bedroom,direct
21238,"Look, Let's head to the master bedroom for a moment.",bedroom,direct
21239,"Tonight, Can you close the small nightstand? immediately.",bedroom,indirect
21240,"Since I'm tired, Let's move toward the quietest room in the house if you can.",bedroom,ambiguous
21241,"Tonight, Let's move toward where the pillows and blankets are without waiting.",bedroom,ambiguous
21242,"If you don't mind, Let's move toward the room for a perfect night's sleep like, right now.",bedroom,ambiguous
21243,"Well, Can you close the cozy bedroom rug? before going out.",bedroom,indirect
21244,"Unbelievably, I want to hide in the dark and cozy sleeping spot as soon as possible.",bedroom,ambiguous
21245,"Well, I want to hide in the most private area upstairs.",bedroom,ambiguous
21246,"Since I'm tired, Let's move toward the quietest room in the house for real.",bedroom,ambiguous
21247,"Basically, Let's check the back bedroom like, right now.",bedroom,direct
21248,"As planned, Let's head to the master bedroom to spend some time.",bedroom,direct
21249,"Well, Can you turn off the blackout curtains? because that's what I need.",bedroom,indirect
21251,"If possible, I am going inside my private bedroom without waiting.",bedroom,direct
21252,"Look, I need to spend some time in where the pillows and blankets are to spend some time.",bedroom,ambiguous
21253,"Basically, I am heading to where the pillows and blankets are since I have nothing else to do.",bedroom,ambiguous
21254,I think Can you adjust the main closet? to spend some time.,bedroom,indirect
21255,"Right now, Show me where the bedroom is right away.",bedroom,direct
21256,"Right now, Let's open the bedside lamp if you can.",bedroom,indirect
21257,I guess I'm going to sleep in the back bedroom to clear my head.,bedroom,direct
21258,"Hey, I want to lie down on the small nightstand for a change.",bedroom,indirect
21259,"Well, Let's head to the master bedroom since I have nothing else to do.",bedroom,direct
21260,"Look, I am standing in front of the main closet to clear my head.",bedroom,indirect
21261,"Since I'm bored, Take me to the quietest room in the house right away.",bedroom,ambiguous
21262,"As planned, Let's go to the space where I can completely shut down.",bedroom,ambiguous
21263,"Since I'm bored, I want to hide in the room for a perfect night's sleep.",bedroom,ambiguous
21264,Maybe Let's go to where the pillows and blankets are to feel better.,bedroom,ambiguous
21265,"Unbelievably, I will be sleeping in the dark and cozy sleeping spot for a moment.",bedroom,ambiguous
21266,"By the way, Let's move toward the dark and cozy sleeping spot right away.",bedroom,ambiguous
21267,"For some reason, Can you adjust the cozy bedroom rug? to spend some time.",bedroom,indirect
21268,"Lately, I'll be staying in my private bedroom as soon as possible.",bedroom,direct
21269,"Well, I want to lie down on the cozy bedroom rug to spend some time.",bedroom,indirect
21270,I guess Can you take me to my own bedroom space? to clear my head.,bedroom,direct
21271,"Hey, Can you show me the room for a perfect night's sleep? right away.",bedroom,ambiguous
21272,"By the way, Let's go to my personal relaxation zone for a change.",bedroom,ambiguous
21274,"Basically, I'm walking towards the quiet bedroom area before going out.",bedroom,direct
21275,"Well, I want to lie down on the warm blanket for real.",bedroom,indirect
21276,"For some reason, I feel like staying in the dark and cozy sleeping spot like, right now.",bedroom,ambiguous
21277,"For some reason, I feel like staying in the dark and cozy sleeping spot since I have nothing else to do.",bedroom,ambiguous
21278,I guess I feel like staying in where the pillows and blankets are right away.,bedroom,ambiguous
21280,"Just so you know, Let's go to the quietest room in the house because I feel like it.",bedroom,ambiguous
21281,"Right now, I'm walking towards the bedroom to spend some time.",bedroom,direct
21282,"Actually, Can you turn off the lights in the master bedroom? like, right now.",bedroom,direct
21283,"Look, I will be sleeping in where the pillows and blankets are like, right now.",bedroom,ambiguous
21284,"If you don't mind, Take me to my personal relaxation zone immediately.",bedroom,ambiguous
21285,"Hey, I'm changing my clothes near the soft pillow because that's what I need.",bedroom,indirect
21286,"Just so you know, I need to relax in the back bedroom because I feel like it.",bedroom,direct
21287,"For some reason, Can you take me to my own bedroom space? since I have nothing else to do.",bedroom,direct
21288,"Surprisingly, Can you close the bedside lamp? if you can.",bedroom,indirect
21289,"By the way, I'm going to sleep in my private bedroom to clear my head.",bedroom,direct
21290,"Lately, Please guide me to the bedroom.",bedroom,direct
21291,"By the way, I'm going to sleep in the back bedroom because that's what I need.",bedroom,direct
21292,"This weekend, Let's go to the most private area upstairs since I have nothing else to do.",bedroom,ambiguous
21293,"Basically, Take me to my personal relaxation zone right away.",bedroom,ambiguous
21294,"First of all, I need to fix the full-length mirror without waiting.",bedroom,indirect
21295,"If possible, I want to hide in the space where I can completely shut down without waiting.",bedroom,ambiguous
21296,"Just so you know, I'm changing my clothes near the clothing dresser if you can.",bedroom,indirect
21297,"By the way, I need to relax in my own bedroom space right away.",bedroom,direct
21298,"Honestly, I'll sit right by the clothing dresser for a moment.",bedroom,indirect
21299,"Without a doubt, I'll sit right by the clothing dresser as soon as possible.",bedroom,indirect
21300,"Basically, I will be sleeping in the quietest room in the house to spend some time.",bedroom,ambiguous
21301,"Actually, Let's check the back bedroom without waiting.",bedroom,direct
21302,"Honestly, I'll sit right by the small nightstand for real.",bedroom,indirect
21303,"If you don't mind, I want to crawl under the blackout curtains since I have nothing else to do.",bedroom,indirect
21304,"If possible, Take me to the room for a perfect night's sleep because that's what I need.",bedroom,ambiguous
21305,Maybe Let's move toward where the pillows and blankets are for a moment.,bedroom,ambiguous
21306,"Without a doubt, I feel like staying in where the pillows and blankets are since I have nothing else to do.",bedroom,ambiguous
21307,"Hey, I want to crawl under the soft pillow if you can.",bedroom,indirect
21308,"Actually, Can you close the blackout curtains? because I feel like it.",bedroom,indirect
21309,"Lately, I'll sit right by the full-length mirror before going out.",bedroom,indirect
21310,"Hey, Let's open the full-length mirror to feel better.",bedroom,indirect
21311,"Honestly, I feel like staying in the place where I end my day before it gets too late.",bedroom,ambiguous
21312,"I think Let's check the bedroom like, right now.",bedroom,direct
21313,"Look, I'll sit right by the small nightstand before going out.",bedroom,indirect
21314,Maybe Can you show me the place where I end my day? without waiting.,bedroom,ambiguous
21315,"Basically, I want to hide in the most private area upstairs immediately.",bedroom,ambiguous
21316,"Since I'm bored, I am heading to the space where I can completely shut down because I feel like it.",bedroom,ambiguous
21317,"This weekend, Can you close the main closet? before it gets too late.",bedroom,indirect
21318,"Surprisingly, Can you turn off the lights in my own bedroom space? like, right now.",bedroom,direct
21319,"For some reason, Can you close the blackout curtains? before it gets too late.",bedroom,indirect
21320,"Basically, Can you close the small nightstand? to spend some time.",bedroom,indirect
21321,I am standing in front of the full-length mirror for a moment.,bedroom,indirect
21322,"Lately, I want to lie down on the bed with the wooden headboard for real.",bedroom,indirect
21323,"This weekend, I am heading to my personal relaxation zone right away.",bedroom,ambiguous
21324,"Lately, Take me to the space where I can completely shut down since I have nothing else to do.",bedroom,ambiguous
21325,"As planned, I'll be staying in the master bedroom like, right now.",bedroom,direct
21326,Maybe Can you show me the space where I can completely shut down? to spend some time.,bedroom,ambiguous
21327,"Lately, Can you adjust the main closet? to feel better.",bedroom,indirect
21328,"Without a doubt, Can you close the warm blanket? for a change.",bedroom,indirect
21329,"Since I'm tired, I want to lie down on the clothing dresser for a change.",bedroom,indirect
21330,I guess I need to fix the cozy bedroom rug without waiting.,bedroom,indirect
21331,"Just so you know, I need to relax in the quiet bedroom area for a moment.",bedroom,direct
21332,"Unbelievably, I'll be staying in the master bedroom.",bedroom,direct
21333,"Surprisingly, I'll sit right by the clothing dresser to feel better.",bedroom,indirect
21334,"Basically, I want to enter the bedroom before it gets too late.",bedroom,direct
21335,"Right now, Let's move toward the room for a perfect night's sleep to clear my head.",bedroom,ambiguous
21336,"Hey, I'm walking towards my private bedroom because I feel like it.",bedroom,direct
21337,"Basically, I need to spend some time in the room for a perfect night's sleep immediately.",bedroom,ambiguous
21338,"Since I'm tired, I need to spend some time in the dark and cozy sleeping spot without waiting.",bedroom,ambiguous
21339,"Lately, I need to spend some time in the room for a perfect night's sleep because I feel like it.",bedroom,ambiguous
21340,"This weekend, I am standing in front of the bedside lamp for real.",bedroom,indirect
21341,"Unbelievably, I feel like staying in the space where I can completely shut down for real.",bedroom,ambiguous
21342,"Since I'm tired, Show me where the bedroom is before going out.",bedroom,direct
21343,"Unbelievably, I need to spend some time in the dark and cozy sleeping spot for a change.",bedroom,ambiguous
21344,"If you don't mind, I will be sleeping in the most private area upstairs right away.",bedroom,ambiguous
21345,"Honestly, Let's open the soft pillow right away.",bedroom,indirect
21346,"Honestly, I will be sleeping in the most private area upstairs for a moment.",bedroom,ambiguous
21347,I guess Take me to the quietest room in the house for a moment.,bedroom,ambiguous
21348,"First of all, I'm going to sleep in the main sleeping room right away.",bedroom,direct
21349,"Right now, I'm walking towards the bedroom if you can.",bedroom,direct
21350,"If possible, I need to fix the clothing dresser for a change.",bedroom,indirect
21351,Maybe Can you close the window blinds? for real.,bedroom,indirect
21352,"Unbelievably, I will be sleeping in the room for a perfect night's sleep as soon as possible.",bedroom,ambiguous
21353,"Actually, I'm going to rest my head near the small nightstand before going out.",bedroom,indirect
21354,"As planned, I want to hide in the space where I can completely shut down right away.",bedroom,ambiguous
21355,"For some reason, Can you close the bedside lamp? to clear my head.",bedroom,indirect
21356,"For some reason, I want to crawl under the small nightstand to clear my head.",bedroom,indirect
21357,"For some reason, Let's go to the quietest room in the house to feel better.",bedroom,ambiguous
21358,"Actually, Can you turn off the lights in the master bedroom? without waiting.",bedroom,direct
21359,"Honestly, I am standing in front of the bed with the wooden headboard for real.",bedroom,indirect
21360,"Lately, Can you turn off the lights in the main sleeping room? as soon as possible.",bedroom,direct
21361,"Actually, Can you take me to the quiet bedroom area? because that's what I need.",bedroom,direct
21362,"Honestly, Can you turn off the clothing dresser? like, right now.",bedroom,indirect
21363,"Honestly, I feel like staying in my personal relaxation zone for real.",bedroom,ambiguous
21364,I think Please guide me to my private bedroom to spend some time.,bedroom,direct
21365,"Since I'm bored, I need to spend some time in where the pillows and blankets are to feel better.",bedroom,ambiguous
21366,"Suddenly, I am heading to the quietest room in the house to clear my head.",bedroom,ambiguous
21367,"First of all, I'm going to sleep in the quiet bedroom area because I feel like it.",bedroom,direct
21368,"Lately, I'm going to sleep in the quiet bedroom area before it gets too late.",bedroom,direct
21369,"Since I'm tired, I need to spend some time in my personal relaxation zone to spend some time.",bedroom,ambiguous
21371,"Actually, Take me to the most private area upstairs as soon as possible.",bedroom,ambiguous
21372,"For some reason, Show me where the back bedroom is immediately.",bedroom,direct
21373,"Basically, I want to hide in the space where I can completely shut down since I have nothing else to do.",bedroom,ambiguous
21374,"Since I'm bored, I want to enter the master bedroom immediately.",bedroom,direct
21375,"Honestly, I'm going to rest my head near the clothing dresser before it gets too late.",bedroom,indirect
21376,"Right now, I need to relax in the master bedroom like, right now.",bedroom,direct
21377,"Just so you know, Let's check my private bedroom since I have nothing else to do.",bedroom,direct
21378,"Since I'm tired, I want to enter the bedroom because I feel like it.",bedroom,direct
21379,"For some reason, Let's go to the quietest room in the house to clear my head.",bedroom,ambiguous
21380,"Hey, I want to crawl under the full-length mirror to feel better.",bedroom,indirect
21381,"Actually, I will be sleeping in the room for a perfect night's sleep as soon as possible.",bedroom,ambiguous
21382,I guess Can you turn off the lights in the back bedroom? because I feel like it.,bedroom,direct
21383,"Hey, I'll sit right by the soft pillow if you can.",bedroom,indirect
21384,"Surprisingly, Let's open the bed with the wooden headboard immediately.",bedroom,indirect
21385,"Basically, I'm walking towards the main sleeping room to spend some time.",bedroom,direct
21386,"Right now, Can you turn off the lights in the quiet bedroom area? like, right now.",bedroom,direct
21387,"Tonight, Let's move toward where the pillows and blankets are like, right now.",bedroom,ambiguous
21388,Maybe I am going inside the quiet bedroom area.,bedroom,direct
21389,"Look, Please guide me to my private bedroom without waiting.",bedroom,direct
21390,"As planned, Can you show me the quietest room in the house?",bedroom,ambiguous
21391,"Suddenly, I want to hide in the quietest room in the house since I have nothing else to do.",bedroom,ambiguous
21392,"After a long day, Please guide me to my own bedroom space because that's what I need.",bedroom,direct
21393,"As planned, I want to crawl under the blackout curtains because I feel like it.",bedroom,indirect
21394,"Since I'm tired, I am going inside the back bedroom to feel better.",bedroom,direct
21395,"Right now, Show me where the main sleeping room is right away.",bedroom,direct
21396,Maybe I want to enter the main sleeping room as soon as possible.,bedroom,direct
21397,"Hey, Please guide me to my private bedroom since I have nothing else to do.",bedroom,direct
21398,"Surprisingly, I want to hide in my personal relaxation zone immediately.",bedroom,ambiguous
21399,"As planned, I want to crawl under the window blinds.",bedroom,indirect
21400,"As planned, I'm looking for my clothes in the soft pillow for real.",bedroom,indirect
21401,I guess Can you adjust the soft pillow? right away.,bedroom,indirect
21402,"Hey, I want to enter the bedroom for a change.",bedroom,direct
21403,"This weekend, I want to crawl under the blackout curtains for real.",bedroom,indirect
21404,"Just so you know, Please guide me to the main sleeping room because that's what I need.",bedroom,direct
21405,"Without a doubt, I'll be staying in my private bedroom right away.",bedroom,direct
21406,"Without a doubt, I want to hide in the space where I can completely shut down like, right now.",bedroom,ambiguous
21407,"Well, I'm looking for my clothes in the main closet for a change.",bedroom,indirect
21408,"If possible, Can you adjust the clothing dresser? like, right now.",bedroom,indirect
21409,"By the way, I want to enter my own bedroom space without waiting.",bedroom,direct
21410,"Since I'm tired, Take me to the space where I can completely shut down as soon as possible.",bedroom,ambiguous
21411,"Since I'm tired, I'll sit right by the full-length mirror to feel better.",bedroom,indirect
21412,"As planned, I'm walking towards the bedroom right away.",bedroom,direct
21413,"Right now, Take me to the place where I end my day without waiting.",bedroom,ambiguous
21414,"Lately, I'm walking towards my private bedroom to feel better.",bedroom,direct
21415,"Look, Let's move toward the most private area upstairs if you can.",bedroom,ambiguous
21416,"Without a doubt, I need to fix the full-length mirror to feel better.",bedroom,indirect
21417,"If you don't mind, Let's check the main sleeping room for a moment.",bedroom,direct
21418,"For some reason, Please guide me to the quiet bedroom area before going out.",bedroom,direct
21419,"Unbelievably, Let's check my private bedroom immediately.",bedroom,direct
21420,"Hey, I need to relax in my own bedroom space if you can.",bedroom,direct
21421,I think I want to hide in the quietest room in the house if you can.,bedroom,ambiguous
21422,"Since I'm tired, I'm walking towards the quiet bedroom area without waiting.",bedroom,direct
21423,"Since I'm bored, I'm changing my clothes near the warm blanket because I feel like it.",bedroom,indirect
21424,"First of all, I am going inside my private bedroom because I feel like it.",bedroom,direct
21425,"Honestly, I feel like staying in the room for a perfect night's sleep.",bedroom,ambiguous
21426,"Since I'm bored, Can you adjust the full-length mirror? for a moment.",bedroom,indirect
21427,"If possible, I want to enter the main sleeping room right away.",bedroom,direct
21428,"If possible, I am heading to the dark and cozy sleeping spot for a change.",bedroom,ambiguous
21429,"Unbelievably, Let's check my own bedroom space like, right now.",bedroom,direct
21430,"Tonight, I want to enter the bedroom right away.",bedroom,direct
21431,"Just so you know, I am standing in front of the bedside lamp as soon as possible.",bedroom,indirect
21432,I think Can you turn off the bed with the wooden headboard? immediately.,bedroom,indirect
21433,"Hey, Can you turn off the lights in the back bedroom? to clear my head.",bedroom,direct
21434,I think I feel like staying in where the pillows and blankets are to feel better.,bedroom,ambiguous
21435,"If you don't mind, I need to spend some time in the room for a perfect night's sleep because that's what I need.",bedroom,ambiguous
21436,"Basically, I want to hide in the most private area upstairs to feel better.",bedroom,ambiguous
21437,"Just so you know, I need to spend some time in the dark and cozy sleeping spot since I have nothing else to do.",bedroom,ambiguous
21438,Can you close the full-length mirror? for real.,bedroom,indirect
21439,"By the way, Let's head to my private bedroom to spend some time.",bedroom,direct
21440,"If you don't mind, I feel like staying in the quietest room in the house without waiting.",bedroom,ambiguous
21441,"Honestly, Let's go to the most private area upstairs.",bedroom,ambiguous
21442,"Tonight, I'll sit right by the window blinds to spend some time.",bedroom,indirect
21443,"For some reason, I'm going to sleep in the master bedroom right away.",bedroom,direct
21444,"Basically, Please guide me to the master bedroom without waiting.",bedroom,direct
21445,"As planned, Please guide me to the quiet bedroom area because I feel like it.",bedroom,direct
21446,"Right now, Let's move toward the space where I can completely shut down like, right now.",bedroom,ambiguous
21447,"If you don't mind, I need to relax in the main sleeping room right away.",bedroom,direct
21448,"If you don't mind, I want to lie down on the small nightstand like, right now.",bedroom,indirect
21449,"Well, Can you adjust the soft pillow?",bedroom,indirect
21450,Maybe I feel like staying in the most private area upstairs if you can.,bedroom,ambiguous
21451,"Right now, I want to lie down on the warm blanket for a moment.",bedroom,indirect
21452,"Actually, Show me where my own bedroom space is for real.",bedroom,direct
21453,"Since I'm bored, Can you turn off the clothing dresser? to feel better.",bedroom,indirect
21454,"Suddenly, I want to lie down on the bed with the wooden headboard for a change.",bedroom,indirect
21455,"Hey, I am standing in front of the small nightstand to clear my head.",bedroom,indirect
21456,"Tonight, I am heading to the quietest room in the house because I feel like it.",bedroom,ambiguous
21457,"Honestly, Take me to the place where I end my day if you can.",bedroom,ambiguous
21458,"This weekend, Let's head to my private bedroom if you can.",bedroom,direct
21459,"Actually, Let's move toward the dark and cozy sleeping spot immediately.",bedroom,ambiguous
21460,"Surprisingly, I need to fix the small nightstand before going out.",bedroom,indirect
21461,"Unbelievably, I want to hide in the quietest room in the house before going out.",bedroom,ambiguous
21462,"After a long day, I need to fix the bedside lamp before going out.",bedroom,indirect
21463,"For some reason, I'm going to sleep in the quiet bedroom area before going out.",bedroom,direct
21464,"Without a doubt, Can you close the clothing dresser?",bedroom,indirect
21465,"Surprisingly, Please guide me to the bedroom because that's what I need.",bedroom,direct
